"year","month","age","tw_g","species","temporada","temporada_inicio"
"2015","2","NA","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","7000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","4000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","8000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","10600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","11200","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","2000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","3600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3700","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","3800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","4100","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","5800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","4400","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","7800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","6200","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","2500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","4100","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","2500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","4700","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","10000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","15000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","7500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","4000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","6800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","4500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","4000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","5500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","4500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","4000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","8000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","2800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","3400","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","6140","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","11000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3400","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","6000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","6350","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3700","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4900","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4150","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","2860","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","3000","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","2600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3960","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4750","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","1370","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","4","6790","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","7910","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4510","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","6440","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4380","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4680","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","11440","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","6900","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","4","13920","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","4","9270","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5640","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4280","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4590","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","3300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4670","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4550","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","7950","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","6040","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","5990","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","6190","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","6200","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4020","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","5080","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","NA","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","14500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4560","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4020","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","2870","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","2890","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","1990","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3070","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4700","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","7300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3180","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3210","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","2380","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","6650","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","3600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","3800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3900","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","1550","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","4500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","2110","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3300","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","2480","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","2260","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","1800","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3540","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3260","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","4330","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3740","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3480","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","4420","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3380","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3550","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","7190","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","5610","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","5610","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4350","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","4990","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4760","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","7070","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3760","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3820","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3200","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4670","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","7120","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3230","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3780","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","2900","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","4630","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","2","3740","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","NA","3960","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","1","3","3370","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","2200","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","2600","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","2500","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","3850","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","4180","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","2","2110","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","4260","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","NA","5130","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","2","3","3860","Oncorhynchus tshawytscha","2014-2015","2014"
"2015","12","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","9230","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","11950","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","4500","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","10800","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","11800","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2015","12","NA","5700","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","5710","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","12900","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","9180","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","13000","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","13500","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","11100","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","14070","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","11200","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","10600","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","6110","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","8920","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","9700","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","13300","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","11060","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","8120","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","13400","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","7810","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","3","7610","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","9460","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","4","9680","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","6140","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","3","9580","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","13100","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","NA","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","11120","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","12140","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","4","11010","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","10610","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","10240","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","7620","Oncorhynchus tshawytscha","2015-2016","2015"
"2016","1","NA","10220","Oncorhynchus tshawytscha","2015-2016","2015"
